id,countryname_x,countrycode,totalamt,year,countryname_y,gdp,population
P104945,Republic of Mozambique,MOZ,0,2007,Mozambique,9366742309.493309,22188387.0
P105711,Africa,,0,2007,,,
P107173,Republic of Turkey,TUR,66700000,2007,Turkey,675770112825.236,69597281.0
P104482,Republic of Indonesia,IDN,0,2007,Indonesia,432216737774.861,232989141.0
P106471,Republic of Seychelles,SYC,0,2007,Seychelles,1033561654.0568,85033.0
P108741,Argentine Republic,ARG,0,2007,Argentina,287530508430.568,39970224.0
P108742,Argentine Republic,ARG,0,2007,Argentina,287530508430.568,39970224.0
P108743,Argentine Republic,ARG,0,2007,Argentina,287530508430.568,39970224.0
P108744,Argentine Republic,ARG,0,2007,Argentina,287530508430.568,39970224.0
P108745,Argentine Republic,ARG,0,2007,Argentina,287530508430.568,39970224.0
P108746,Argentine Republic,ARG,0,2007,Argentina,287530508430.568,39970224.0
P090764,Republic of India,IND,63000000,2007,India,1201111768410.27,1179681239.0
P096213,Republic of Azerbaijan,AZE,230000000,2007,Azerbaijan,33050343782.7759,8581300.0
P099882,Georgia,GEO,20000000,2007,Georgia,10172869679.7366,4082000.0
P100854,Republic of Chile,CHL,30000000,2007,Chile,173605968179.255,16491687.0
P101699,Democratic Socialist Republic of Sri Lan,LKA,40000000,2007,Sri Lanka,32351184234.3157,19810789.0
P102931,Republic of Chile,CHL,11700000,2007,Chile,173605968179.255,16491687.0
P105282,Republic of Liberia,LBR,8500000,2007,Liberia,739027200.0,3512932.0
P105683,Republic of Liberia,LBR,5000000,2007,Liberia,739027200.0,3512932.0
P093461,Montenegro,MNE,10000000,2007,Montenegro,3680710375.03422,615875.0
P098423,Pacific Islands,,0,2007,,,
P101216,Macedonia,MKD,20000000,2007,"Macedonia, FYR",8336478142.08872,2065458.0
P101356,Republic of Colombia,COL,207000000,2007,Colombia,207416494642.379,44374572.0
P075534,Hashemite Kingdom of Jordan,JOR,0,2007,Jordan,17110587447.1086,6193191.0
P095250,Republic of Moldova,MDA,17000000,2007,Moldova,4401154128.122971,3576910.0
P095877,Republic of Colombia,COL,200000000,2007,Colombia,207416494642.379,44374572.0
P097471,Islamic Republic of Pakistan,PAK,130000000,2007,Pakistan,152385716311.916,160332974.0
P100846,Islamic Republic of Pakistan,PAK,100000000,2007,Pakistan,152385716311.916,160332974.0
P101243,Islamic Republic of Pakistan,PAK,100000000,2007,Pakistan,152385716311.916,160332974.0
P102333,Islamic Republic of Pakistan,PAK,100000000,2007,Pakistan,152385716311.916,160332974.0
P104900,Islamic Republic of Pakistan,PAK,21140000,2007,Pakistan,152385716311.916,160332974.0
P105858,Republic of Mozambique,MOZ,0,2007,Mozambique,9366742309.493309,22188387.0
P092913,Republic of Burundi,BDI,0,2007,Burundi,1356078278.18821,7939573.0
P115724,Republic of Indonesia,IDN,0,2007,Indonesia,432216737774.861,232989141.0
P086294,Democratic Republic of the Congo,COD,150000000,2007,"Congo, Dem. Rep.",16737071816.4195,58417562.0
P086455,Republic of Colombia,COL,0,2007,Colombia,207416494642.379,44374572.0
P095251,Republic of Congo,COG,20000000,2007,"Congo, Rep.",8394688284.062241,3976246.0
P096019,Republic of India,IND,220000000,2007,India,1201111768410.27,1179681239.0
P096710,Lao People's Democratic Republic,LAO,10000000,2007,Lao PDR,4222962987.53859,5949787.0
P099047,Republic of India,IND,280000000,2007,India,1201111768410.27,1179681239.0
P101086,Republic of Peru,PER,150000000,2007,Peru,102170981144.136,28292724.0
P101468,Georgia,GEO,0,2007,Georgia,10172869679.7366,4082000.0
P105329,Kingdom of Cambodia,KHM,18500000,2007,Cambodia,8639235842.18075,13676693.0
P105331,Lao People's Democratic Republic,LAO,15000000,2007,Lao PDR,4222962987.53859,5949787.0
P107627,Kingdom of Thailand,THA,0,2007,Thailand,262942650543.77103,66195615.0
P102513,Republic of the Philippines,PHL,0,2007,Philippines,149359918060.095,89293490.0
P115829,Dominican Republic,DOM,0,2007,Dominican Republic,44169678153.1566,9504353.0
P107438,Republic of Iraq,IRQ,0,2007,Iraq,88840050497.0957,28390433.0
P091077,Federal Democratic Republic of Ethiopia,ETH,225000000,2007,Ethiopia,19707616772.7996,81000409.0
P083927,Oriental Republic of Uruguay,URY,100000000,2007,Uruguay,23410572634.3147,3339741.0
P094341,Republic of Croatia,HRV,197400000,2007,Croatia,60093222709.0519,4436000.0
P097604,Oriental Republic of Uruguay,URY,12100000,2007,Uruguay,23410572634.3147,3339741.0
P098889,Republic of Tajikistan,TJK,15000000,2007,Tajikistan,3719497371.09659,7152385.0
P098948,Republic of Croatia,HRV,133410000,2007,Croatia,60093222709.0519,4436000.0
P104639,Federative Republic of Brazil,BRA,0,2007,Brazil,1397084345950.39,191026637.0
P105238,Republic of Croatia,HRV,48030000,2007,Croatia,60093222709.0519,4436000.0
P105742,People's Republic of Bangladesh,BGD,15000000,2007,Bangladesh,79611888213.148,147139191.0
P108613,Gabonese Republic,GAB,0,2007,Gabon,12438956756.4455,1489193.0
P084002,Republic of Cameroon,CMR,80000000,2007,Cameroon,22365265025.66,18395389.0
P084027,Burkina Faso,BFA,10000000,2007,Burkina Faso,6771277870.96412,14252021.0
P091723,Macedonia,MKD,20000000,2007,"Macedonia, FYR",8336478142.08872,2065458.0
P097030,Islamic  Republic of Afghanistan,AFG,20400000,2007,Afghanistan,9843842455.48323,26616792.0
P097201,Africa,,296700000,2007,,,
P099618,Kingdom of Morocco,MAR,100000000,2007,Morocco,79041294874.4553,31225881.0
P099980,Islamic  Republic of Afghanistan,AFG,33400000,2007,Afghanistan,9843842455.48323,26616792.0
P101170,Argentine Republic,ARG,20000000,2007,Argentina,287530508430.568,39970224.0
P102709,Islamic  Republic of Afghanistan,AFG,80000000,2007,Afghanistan,9843842455.48323,26616792.0
P074139,Republic of Moldova,MDA,0,2007,Moldova,4401154128.122971,3576910.0
P074801,People's Republic of Bangladesh,BGD,200000000,2007,Bangladesh,79611888213.148,147139191.0
P105358,Arab Republic of Egypt,EGY,0,2007,"Egypt, Arab Rep.",130478960092.49901,79537253.0
P086875,Republic of Namibia,NAM,7500000,2007,Namibia,8740865600.24981,2079915.0
P090075,Republic of Mali,MLI,90000000,2007,Mali,8145694631.88354,13675606.0
P090265,Republic of Chad,TCD,10000000,2007,Chad,8638711442.7705,10775708.0
P096336,Republic of Malawi,MWI,50000000,2007,Malawi,4432192843.58998,13840969.0
P099287,Republic of Ghana,GHA,110000000,2007,Ghana,24758819717.7074,22700212.0
P103773,Republic of Malawi,MWI,15000000,2007,Malawi,4432192843.58998,13840969.0
P104483,People's Republic of Bangladesh,BGD,8000000,2007,Bangladesh,79611888213.148,147139191.0
P104595,Central African Republic,CAF,18000000,2007,Central African Republic,1697565948.6532302,4275800.0
P105155,Republic of Mali,MLI,20000000,2007,Mali,8145694631.88354,13675606.0
P105291,Republic of Mali,MLI,15000000,2007,Mali,8145694631.88354,13675606.0
P083325,Republic of Mozambique,MOZ,100000000,2007,Mozambique,9366742309.493309,22188387.0
P096469,Republic of Chile,CHL,0,2007,Chile,173605968179.255,16491687.0
P103518,Africa,,0,2007,,,
P110576,Republic of Benin,BEN,0,2007,Benin,5969535131.58016,8454791.0
P083588,Socialist Republic of Vietnam,VNM,207700000,2007,Vietnam,77414425532.2452,85889590.0
P090690,Islamic Republic of Pakistan,PAK,350000000,2007,Pakistan,152385716311.916,160332974.0
P095229,Republic of Angola,AGO,102000000,2007,Angola,60448924661.7935,20997687.0
P096105,Republic of Sierra Leone,SLE,30000000,2007,Sierra Leone,2158496872.86199,6015417.0
P096813,Republic of Indonesia,IDN,135500000,2007,Indonesia,432216737774.861,232989141.0
P102315,Republic of the Sudan,SDN,0,2007,Sudan,45898948564.0593,32282526.0
P103606,Republic of Madagascar,MDG,10000000,2007,Madagascar,7342923489.096159,19433523.0
P103740,Republic of Sierra Leone,SLE,8000000,2007,Sierra Leone,2158496872.86199,6015417.0
P104868,Republic of the Sudan,SDN,0,2007,Sudan,45898948564.0593,32282526.0
P104983,Republic of Madagascar,MDG,8000000,2007,Madagascar,7342923489.096159,19433523.0
P105026,Republic of Madagascar,MDG,5000000,2007,Madagascar,7342923489.096159,19433523.0
P105044,Republic of Madagascar,MDG,15600000,2007,Madagascar,7342923489.096159,19433523.0
P105097,Federal Republic of Nigeria,NGA,50000000,2007,Nigeria,166451213395.64,146417024.0
P105775,Republic of India,IND,18000000,2007,India,1201111768410.27,1179681239.0
P106451,Kyrgyz Republic,KGZ,0,2007,Kyrgyz Republic,3802566170.8154297,5268400.0
P074132,Federal Republic of Nigeria,NGA,180000000,2007,Nigeria,166451213395.64,146417024.0
P078643,Africa,,0,2007,,,
P099542,Islamic Republic of Pakistan,PAK,0,2007,Pakistan,152385716311.916,160332974.0
P104304,Republic of Uzbekistan,UZB,0,2007,Uzbekistan,22311393927.8817,26868000.0
P106670,Republic of Kosovo,XKX,0,2007,Kosovo,4833561456.33726,1733404.0
P102472,Republic of India,IND,0,2007,India,1201111768410.27,1179681239.0
P104058,Republic of the Union of Myanmar,MMR,0,2007,Myanmar,20182477480.5512,49171586.0
P105385,Republic of Togo,TGO,0,2007,Togo,2523462557.38975,5997385.0
P108828,Republic of Togo,TGO,0,2007,Togo,2523462557.38975,5997385.0
P108916,Republic of Togo,TGO,0,2007,Togo,2523462557.38975,5997385.0
P102319,Republic of South Sudan,SSD,0,2007,South Sudan,175933642291.76102,8856800.0
P104640,Federative Republic of Brazil,BRA,0,2007,Brazil,1397084345950.39,191026637.0
P105526,Republic of Panama,PAN,6000000,2007,Panama,21295984200.0,3453807.0
P095901,Republic of India,IND,0,2007,India,1201111768410.27,1179681239.0
P097141,St. Lucia,LCA,3500000,2007,St. Lucia,1277494148.14815,167288.0
P101981,Republic of Congo,COG,15000000,2007,"Congo, Rep.",8394688284.062241,3976246.0
P104092,Plurinational State of Bolivia,BOL,0,2007,Bolivia,13120183156.7149,9441444.0
P107046,Central America,,0,2007,,,
P095520,Oriental Republic of Uruguay,URY,26000000,2007,Uruguay,23410572634.3147,3339741.0
P095840,Kingdom of Morocco,MAR,100000000,2007,Morocco,79041294874.4553,31225881.0
P103517,Belize,BLZ,0,2007,Belize,1290573400.0,298407.0
P089659,Republic of Uganda,UGA,115000000,2007,Uganda,12292813603.2327,30590487.0
P090219,Republic of Uganda,UGA,125000000,2007,Uganda,12292813603.2327,30590487.0
P096151,Federal Republic of Nigeria,NGA,65000000,2007,Nigeria,166451213395.64,146417024.0
P099918,Republic of Haiti,HTI,25000000,2007,Haiti,5885325589.97642,9556889.0
P102792,The Independent State of Papua New Guine,PNG,37310000,2007,Papua New Guinea,9545071324.992409,6627922.0
P104185,Republic of Indonesia,IDN,123000000,2007,Indonesia,432216737774.861,232989141.0
P108058,Caribbean,LCN,0,2007,,,
P069208,Republic of Uganda,UGA,300000000,2007,Uganda,12292813603.2327,30590487.0
P078538,Republic of India,IND,250000000,2007,India,1201111768410.27,1179681239.0
P079165,Republic of Peru,PER,20000000,2007,Peru,102170981144.136,28292724.0
P095657,United Republic of Tanzania,TZA,190000000,2007,Tanzania,21501741757.483997,41923715.0
P101473,Federal Democratic Republic of Ethiopia,ETH,100000000,2007,Ethiopia,19707616772.7996,81000409.0
P102262,United Republic of Tanzania,TZA,42000000,2007,Tanzania,21501741757.483997,41923715.0
P108935,Mongolia,MNG,0,2007,Mongolia,4234999823.3083897,2591670.0
P096801,Republic of Turkey,TUR,269400000,2007,Turkey,675770112825.236,69597281.0
P100789,Republic of India,IND,189000000,2007,India,1201111768410.27,1179681239.0
P041396,Kingdom of Morocco,MAR,0,2007,Morocco,79041294874.4553,31225881.0
P102807,Arab Republic of Egypt,EGY,0,2007,"Egypt, Arab Rep.",130478960092.49901,79537253.0
P103794,Republic of Malawi,MWI,0,2007,Malawi,4432192843.58998,13840969.0
P111564,Republic of Serbia,SRB,0,2007,Serbia,40289556656.1455,7381579.0
P103034,Republic of Palau,PLW,0,2007,Palau,193119700.0,20116.0
P100332,Kingdom of Bhutan,BTN,10000000,2007,Bhutan,1196091805.02316,686958.0
P102029,Federal Republic of Nigeria,NGA,50000000,2007,Nigeria,166451213395.64,146417024.0
P104883,Republic of Madagascar,MDG,5000000,2007,Madagascar,7342923489.096159,19433523.0
P105027,St. Lucia,LCA,1840000,2007,St. Lucia,1277494148.14815,167288.0
P105492,Islamic  Republic of Afghanistan,AFG,25000000,2007,Afghanistan,9843842455.48323,26616792.0
P112301,World,WLD,0,2007,,,
P096056,Republic of Benin,BEN,35000000,2007,Benin,5969535131.58016,8454791.0
P108718,Oriental Republic of Uruguay,URY,0,2007,Uruguay,23410572634.3147,3339741.0
P087734,Republic of Iraq,IRQ,124000000,2007,Iraq,88840050497.0957,28390433.0
P093611,Republic of Zambia,ZMB,25000000,2007,Zambia,14056957976.2648,12725974.0
P094084,Africa,,45000000,2007,,,
P094103,Africa,,164500000,2007,,,
P096205,Republic of Albania,ALB,10000000,2007,Albania,10701011896.7708,2970017.0
P100929,Republic of Moldova,MDA,16000000,2007,Moldova,4401154128.122971,3576910.0
P104497,Democratic Republic of the Congo,COD,180000000,2007,"Congo, Dem. Rep.",16737071816.4195,58417562.0
P106219,Republic of Moldova,MDA,0,2007,Moldova,4401154128.122971,3576910.0
P092055,Democratic Republic of Timor-Leste,TLS,0,2007,Timor-Leste,2881025962.79982,1064973.0
P086308,Republic of Yemen,YEM,15000000,2007,"Yemen, Rep.",21656517484.2538,21751605.0
P095050,Republic of Kenya,KEN,68500000,2007,Kenya,31958195182.2406,38085909.0
P098378,Burkina Faso,BFA,74000000,2007,Burkina Faso,6771277870.96412,14252021.0
P098548,Macedonia,MKD,30000000,2007,"Macedonia, FYR",8336478142.08872,2065458.0
P100807,Republic of Cabo Verde,CPV,10000000,2007,Cabo Verde,1513933983.2239802,486438.0
P104984,Argentine Republic,ARG,100000000,2007,Argentina,287530508430.568,39970224.0
P074106,Republic of Kenya,KEN,86000000,2007,Kenya,31958195182.2406,38085909.0
P084967,Republic of the Philippines,PHL,83750000,2007,Philippines,149359918060.095,89293490.0
P081776,People's Republic of China,CHN,96000000,2007,China,3552182311652.97,1317885000.0
P086768,Republic of Poland,POL,184000000,2007,Poland,429063549983.742,38120560.0
P088544,Kingdom of Lesotho,LSO,8100000,2007,Lesotho,1820811281.1196,1982287.0
P089011,Federative Republic of Brazil,BRA,17270000,2007,Brazil,1397084345950.39,191026637.0
P094018,Republic of Bulgaria,BGR,52800000,2007,Bulgaria,44411476557.0329,7545338.0
P094967,Republic of Bulgaria,BGR,150000000,2007,Bulgaria,44411476557.0329,7545338.0
P095211,Republic of Burundi,BDI,40000000,2007,Burundi,1356078278.18821,7939573.0
P100582,Republic of Azerbaijan,AZE,30000000,2007,Azerbaijan,33050343782.7759,8581300.0
P103491,United Mexican States,MEX,29000000,2007,Mexico,1052696282278.88,111836346.0
P104097,Socialist Republic of Vietnam,VNM,50000000,2007,Vietnam,77414425532.2452,85889590.0
P104272,Republic of Bulgaria,BGR,19300000,2007,Bulgaria,44411476557.0329,7545338.0
P064918,Republic of Panama,PAN,39400000,2007,Panama,21295984200.0,3453807.0
P085414,Republic of Kenya,KEN,20500000,2007,Kenya,31958195182.2406,38085909.0
P101655,Republic of India,IND,0,2007,India,1201111768410.27,1179681239.0
P103885,Lebanese Republic,LBN,0,2007,Lebanon,24577114427.8607,4086466.0
P104774,Lebanese Republic,LBN,0,2007,Lebanon,24577114427.8607,4086466.0
P108776,Mongolia,MNG,0,2007,Mongolia,4234999823.3083897,2591670.0
P096965,Republic of Colombia,COL,90000000,2007,Colombia,207416494642.379,44374572.0
P104507,Republic of Colombia,COL,104800000,2007,Colombia,207416494642.379,44374572.0
P107550,Plurinational State of Bolivia,BOL,0,2007,Bolivia,13120183156.7149,9441444.0
P094306,Hashemite Kingdom of Jordan,JOR,45000000,2007,Jordan,17110587447.1086,6193191.0
P095012,Republic of Tunisia,TUN,22000000,2007,Tunisia,38908069299.204,10298087.0
P101608,Socialist Republic of Vietnam,VNM,20000000,2007,Vietnam,77414425532.2452,85889590.0
P101964,Republic of the Philippines,PHL,11000000,2007,Philippines,149359918060.095,89293490.0
P075613,People's Republic of China,CHN,300000000,2007,China,3552182311652.97,1317885000.0
P093460,Republic of Armenia,ARM,28000000,2007,Armenia,9206301700.39619,2933056.0
P094539,Organization of Eastern Caribbean States,,14200000,2007,,,
P098031,Federal Democratic Republic of Ethiopia,ETH,30000000,2007,Ethiopia,19707616772.7996,81000409.0
P099630,Republic of Armenia,ARM,22500000,2007,Armenia,9206301700.39619,2933056.0
P104467,Republic of Armenia,ARM,22000000,2007,Armenia,9206301700.39619,2933056.0
P104690,Republic of Haiti,HTI,9000000,2007,Haiti,5885325589.97642,9556889.0
P083803,Republic of Mali,MLI,45000000,2007,Mali,8145694631.88354,13675606.0
P089898,Republic of Guatemala,GTM,80000000,2007,Guatemala,34113107085.6085,13700286.0
P072030,Republic of Chad,TCD,15000000,2007,Chad,8638711442.7705,10775708.0
P126137,Republic of Indonesia,IDN,0,2007,Indonesia,432216737774.861,232989141.0
P090377,People's Republic of China,CHN,0,2007,China,3552182311652.97,1317885000.0
P094869,Commonwealth of Dominica,DMA,1450000,2007,Dominica,421375851.851852,70950.0
P077752,People's Republic of China,CHN,147000000,2007,China,3552182311652.97,1317885000.0
P105366,Republic of Uganda,UGA,0,2007,Uganda,12292813603.2327,30590487.0
P078949,Republic of Albania,ALB,25000000,2007,Albania,10701011896.7708,2970017.0
P090928,Islamic  Republic of Afghanistan,AFG,25000000,2007,Afghanistan,9843842455.48323,26616792.0
P090967,Nepal,NPL,60000000,2007,Nepal,10325618017.379,26214847.0
P096263,Republic of Albania,ALB,34960000,2007,Albania,10701011896.7708,2970017.0
P104890,Republic of Djibouti,DJI,2000000,2007,Djibouti,847918929.107984,809402.0
P100390,Democratic Socialist Republic of Sri Lan,LKA,32000000,2007,Sri Lanka,32351184234.3157,19810789.0
P105347,Islamic Republic of Mauritania,MRT,0,2007,Mauritania,3356757064.4584603,3312665.0
P064557,Republic of Burundi,BDI,20000000,2007,Burundi,1356078278.18821,7939573.0
P098572,Republic of the Philippines,PHL,0,2007,Philippines,149359918060.095,89293490.0
P089733,Russian Federation,RUS,50000000,2007,Russian Federation,1299705247685.76,142805088.0
P083742,Republic of Indonesia,IDN,92800000,2007,Indonesia,432216737774.861,232989141.0
P087154,United Republic of Tanzania,TZA,200000000,2007,Tanzania,21501741757.483997,41923715.0
P089793,Federative Republic of Brazil,BRA,5000000,2007,Brazil,1397084345950.39,191026637.0
P099051,Argentine Republic,ARG,126700000,2007,Argentina,287530508430.568,39970224.0
P104393,Islamic Republic of Pakistan,PAK,138000000,2007,Pakistan,152385716311.916,160332974.0
P106170,Islamic  Republic of Afghanistan,AFG,0,2007,Afghanistan,9843842455.48323,26616792.0
P104545,Kingdom of Bhutan,BTN,0,2007,Bhutan,1196091805.02316,686958.0
P100738,Republic of Colombia,COL,0,2007,Colombia,207416494642.379,44374572.0
P102462,Republic of Uganda,UGA,0,2007,Uganda,12292813603.2327,30590487.0
P105260,Republic of Yemen,YEM,0,2007,"Yemen, Rep.",21656517484.2538,21751605.0
P102165,Republic of Kosovo,XKX,3000000,2007,Kosovo,4833561456.33726,1733404.0
P102966,Federal Republic of Nigeria,NGA,25000000,2007,Nigeria,166451213395.64,146417024.0
P104189,Republic of Rwanda,RWA,10000000,2007,Rwanda,3824788145.2770295,9447402.0
P078342,Republic of Kazakhstan,KAZ,24290000,2007,Kazakhstan,104849886825.584,15484192.0
P105346,Africa,,0,2007,,,
P081823,Hashemite Kingdom of Jordan,JOR,56000000,2007,Jordan,17110587447.1086,6193191.0
P089839,Republic of Haiti,HTI,5000000,2007,Haiti,5885325589.97642,9556889.0
P100564,Republic of Haiti,HTI,23000000,2007,Haiti,5885325589.97642,9556889.0
P104662,Republic of Sierra Leone,SLE,0,2007,Sierra Leone,2158496872.86199,6015417.0
P108809,Republic of Cote d'Ivoire,CIV,0,2007,Cote d'Ivoire,20343635319.6174,19085941.0
